source,confidence,target,weight
RUNX1,C,KLHL29,1.0
RUNX1,C,KDM8,1.0
CTCF,C,BTBD17,1.0
CTCF,C,BRINP2,1.0
RUNX1,C,ARPP21,1.0
CTCF,C,CRHR1,1.0
CTCF,C,CSHL1,1.0
RFX2,C,BAIAP3,1.0
RFX2,C,CFAP61,1.0
RFX2,C,DPCD,1.0
RFX2,C,ENDOV,1.0
RFX2,C,ENKUR,1.0
RFX2,C,KIAA0753,1.0
RFX2,C,MAPK10,1.0
RFX2,C,MAPRE2,1.0
RFX2,C,MAPRE3,1.0
RFX2,C,PACRGL,1.0
RFX2,C,PDE4A,1.0
RFX2,C,PICK1,1.0
RFX2,C,POLL,1.0
RFX2,C,POLRMT,1.0
RFX2,C,PRKCG,1.0
RFX2,C,STRN4,1.0
RFX2,C,TBCEL,1.0
CTCF,C,DAPK2,1.0
RFX5,C,BRD2,1.0
RFX5,C,BCAT2,1.0
RFX5,C,B2M,1.0
RFX5,C,ARVCF,1.0
RFX5,C,ARAP1,1.0
RFX1,C,ZNF398,1.0
RFX5,C,AP2S1,1.0
RFX5,C,ABCC1,1.0
RFX5,C,ABAT,1.0
RFX2,C,TXNDC17,1.0
RFX2,C,TTC30B,1.0
RFX2,C,TTC23L,1.0
RFX2,C,THAP10,1.0
RFX5,C,ALDOA,1.0
RFX1,C,ZDHHC1,1.0
RFX1,C,TRIT1,1.0
RFX1,C,TP53BP1,1.0
RFX1,C,EHD1,1.0
RFX1,C,DSE,1.0
RFX1,C,DIS3L2,1.0
RFX1,C,CRIP2,1.0
RFX1,C,CFAP20,1.0
RFX1,C,CEP112,1.0
CTCF,C,DENND1C,1.0
RFX1,C,CBX8,1.0
RFX1,C,BTBD3,1.0
RFX1,C,BAIAP3,1.0
RFX1,C,ARMC9,1.0
REST,C,ZNF638,1.0
REST,C,XXYLT1,1.0
REST,C,TMEM181,1.0
RFX1,C,CAMK2A,1.0
CTCF,C,DAO,1.0
RFX1,C,FHAD1,1.0
RFX1,C,IP6K2,1.0
RFX1,C,SYNGAP1,1.0
RFX1,C,SWSAP1,1.0
RFX1,C,SREK1,1.0
RFX1,C,SPATA2,1.0
RFX1,C,RIIAD1,1.0
RFX1,C,RFX2,1.0
RFX1,C,GPR137,1.0
RFX1,C,PSMB7,1.0
CTCF,C,DDX20,1.0
RFX1,C,MAPRE2,1.0
RFX1,C,LY6G5C,1.0
RFX1,C,KATNIP,1.0
RFX1,C,ITFG2,1.0
RFX1,C,IQCH,1.0
RFX1,C,PDE4A,1.0
RFX5,C,BTN3A3,1.0
RFX5,C,CABIN1,1.0
RFX5,C,CDK2AP2,1.0
RFX5,C,TPP1,1.0
RFX5,C,TOP2B,1.0
RFX5,C,TMEM231,1.0
RFX5,C,THADA,1.0
RFX5,C,TAP2,1.0
RFX5,C,SYBU,1.0
RFX5,C,TRAK1,1.0
RFX5,C,SULT2B1,1.0
RFX5,C,RHOF,1.0
RFX5,C,RHNO1,1.0
RFX5,C,RAB4B,1.0
RFX5,C,PTPN13,1.0
RFX5,C,PSMD3,1.0
RFX5,C,PSMB9,1.0
RFX5,C,SOX12,1.0
RFX5,C,PPP2R1B,1.0
RFX5,C,TRIM26,1.0
RFX5,C,TTC7A,1.0
CTCF,C,CSMD3,1.0
CTCF,C,CSNK1G2,1.0
CTCF,C,CT45A1,1.0
CTCF,C,CT62,1.0
CTCF,C,CUL5,1.0
RUNX1,C,ABTB2,1.0
CTCF,C,CXorf58,1.0
RUNX1,C,ABCC1,1.0
RUNX1,C,ABCA4,1.0
RUNX1,C,AAK1,1.0
RFX5,C,ZNF672,1.0
RFX5,C,WIPF2,1.0
RFX5,C,VPS26C,1.0
RFX5,C,TTC9C,1.0
RUNX1,C,ABCB4,1.0
REST,C,TKT,1.0
RFX5,C,PNRC1,1.0
RFX5,C,PER1,1.0
RFX5,C,IQCG,1.0
RFX5,C,HNRNPUL2,1.0
RFX5,C,HAUS5,1.0
RFX5,C,GTF2I,1.0
RFX5,C,GSTCD,1.0
RFX5,C,GNL1,1.0
RFX5,C,KDM6B,1.0
RFX5,C,GATAD2A,1.0
RFX5,C,EML1,1.0
RFX5,C,DPCD,1.0
RFX5,C,DDIT4,1.0
RFX5,C,COMMD1,1.0
RFX5,C,CEP120,1.0
RFX5,C,CDNF,1.0
RFX5,C,EML2,1.0
RFX5,C,PIK3R2,1.0
RFX5,C,LMNA,1.0
RFX5,C,MAP2K3,1.0
RFX5,C,PDE4A,1.0
RFX5,C,PC,1.0
RFX5,C,PARN,1.0
RFX5,C,PARD6B,1.0
RFX5,C,NXPH4,1.0
RFX5,C,MVK,1.0
RFX5,C,MACF1,1.0
RFX5,C,MRPS27,1.0
RFX5,C,MKNK2,1.0
RFX5,C,MCM7,1.0
RFX5,C,MARCHF10,1.0
RFX5,C,MAPRE2,1.0
RFX5,C,MAPK10,1.0
RFX5,C,MAP4K4,1.0
CTCF,C,CYREN,1.0
CTCF,C,ALPL,1.0
RARA,C,GRAMD1A,1.0
RARA,C,GATD3,1.0
POU5F1,C,EBF1,1.0
POU5F1,C,EPB41L2,1.0
POU5F1,C,EPHA4,1.0
POU5F1,C,FAT1,1.0
POU5F1,C,GALNT10,1.0
POU5F1,C,GAS7,1.0
POU5F1,C,GCNT2,1.0
POU5F1,C,GPC6,1.0
POU5F1,C,GRIP1,1.0
POU5F1,C,IGF2BP3,1.0
POU5F1,C,INPP5D,1.0
POU5F1,C,KIAA1217,1.0
POU5F1,C,KIFC3,1.0
POU5F1,C,LDLRAD3,1.0
POU5F1,C,LIMCH1,1.0
POU5F1,C,LRRK1,1.0
POU5F1,C,MACF1,1.0
POU5F1,C,SNRPN,1.0
POU5F1,C,SMAD3,1.0
POU5F1,C,SHROOM3,1.0
POU5F1,C,SBF2,1.0
POU5F1,C,SASH1,1.0
POU5F1,C,RUNX1T1,1.0
POU5F1,C,DPYSL2,1.0
POU5F1,C,RABGAP1L,1.0
POU5F1,C,OSBPL10,1.0
POU5F1,C,NRXN3,1.0
POU5F1,C,NEDD4L,1.0
POU5F1,C,NAV1,1.0
POU5F1,C,MAP2K5,1.0
POU5F1,C,MAGI2,1.0
POU5F1,C,PATJ,1.0
POU5F1,C,DNMBP,1.0
POU5F1,C,DENND2B,1.0
POU5F1,C,CPNE4,1.0
POU4F2,C,STARD13,1.0
POU4F2,C,SPIDR,1.0
POU4F2,C,SORBS2,1.0
POU4F2,C,ROBO1,1.0
POU4F2,C,RABGAP1L,1.0
POU4F2,C,PDE4B,1.0
POU4F2,C,SYNE1,1.0
POU4F2,C,NLGN1,1.0
POU4F2,C,NCOA1,1.0
POU4F2,C,MYT1L,1.0
POU4F2,C,KCNIP4,1.0
POU4F2,C,ITSN1,1.0
POU4F2,C,INPP4B,1.0
POU4F2,C,FOXP2,1.0
POU4F2,C,NEB,1.0
POU5F1,C,SORBS2,1.0
POU4F2,C,ZBTB20,1.0
POU4F2,C,ZNF385B,1.0
POU5F1,C,COBL,1.0
POU5F1,C,CNTNAP2,1.0
POU5F1,C,CLASP2,1.0
POU5F1,C,CADPS,1.0
POU5F1,C,CACNA1C,1.0
POU5F1,C,BCR,1.0
POU4F2,C,ZMIZ1,1.0
POU5F1,C,BCAR3,1.0
POU5F1,C,ANK3,1.0
POU5F1,C,ANK2,1.0
POU5F1,C,ANK1,1.0
POU5F1,C,ANGPT1,1.0
POU5F1,C,ADGRV1,1.0
POU5F1,C,ADGRL2,1.0
POU5F1,C,ANKS1B,1.0
POU4F2,C,FAM13A,1.0
POU5F1,C,SPATS2L,1.0
POU5F1,C,STK10,1.0
PPARG,C,LNX1,1.0
PPARG,C,MAOA,1.0
PPARG,C,MGLL,1.0
PPARG,C,MMD,1.0
PPARG,C,MME,1.0
PPARG,C,MYO1B,1.0
PPARG,C,NEDD4L,1.0
PPARG,C,NEDD9,1.0
PPARG,C,NNMT,1.0
PPARG,C,NRP1,1.0
PPARG,C,PALMD,1.0
PPARG,C,PCCA,1.0
PPARG,C,PDE4B,1.0
PPARG,C,PDHA1,1.0
PPARG,C,PLEKHA7,1.0
PPARG,C,PLXNA2,1.0
PPARG,C,PPP3CA,1.0
PRDM1,C,ACSS2,1.0
PPARG,C,ZEB2,1.0
PPARG,C,TSPAN14,1.0
TCF4,C,PPARG,1.0
PPARG,C,TACC1,1.0
PPARG,C,SLC8A1,1.0
PPARG,C,LIPA,1.0
PPARG,C,SLC44A1,1.0
PPARG,C,RTN4,1.0
PPARG,C,RGS3,1.0
PPARG,C,RAD51B,1.0
PPARG,C,PXDN,1.0
PPARG,C,PTPRM,1.0
PPARG,C,PRKCH,1.0
PPARG,C,SLC25A20,1.0
PPARG,C,LAMA4,1.0
PPARG,C,KALRN,1.0
PPARG,C,ITSN1,1.0
CTCF,C,MELTF,1.0
PPARA,C,LIPA,1.0
PPARA,C,ACSL3,1.0
POU5F1,C,ZNF532,1.0
POU5F1,C,WNT5B,1.0
POU5F1,C,TRIM2,1.0
PPARG,C,ABCB11,1.0
POU5F1,C,TNRC6B,1.0
POU5F1,C,TJP2,1.0
POU5F1,C,TIAM2,1.0
POU5F1,C,TCF4,1.0
POU5F1,C,TACC2,1.0
POU5F1,C,SYNE2,1.0
POU5F1,C,SYNE1,1.0
POU5F1,C,TMEM131L,1.0
POU5F1,C,SPTBN1,1.0
PPARG,C,ABLIM1,1.0
CTCF,C,MED12,1.0
PPARG,C,IGF2BP2,1.0
PPARG,C,IFRD1,1.0
PPARG,C,IFNGR1,1.0
PPARG,C,HMGCS2,1.0
PPARG,C,GNG12,1.0
PPARG,C,GBE1,1.0
PPARG,C,ABLIM3,1.0
PPARG,C,GALNT15,1.0
PPARG,C,FAR2,1.0
PPARG,C,EPS8,1.0
PPARG,C,EMP1,1.0
PPARG,C,DTX4,1.0
PPARG,C,DDX60L,1.0
PPARG,C,ADGRF5,1.0
PPARG,C,FEZ2,1.0
POU4F2,C,DST,1.0
POU4F2,C,DOCK10,1.0
POU4F2,C,CUBN,1.0
POU2F1,C,OXR1,1.0
POU2F1,C,PIEZO2,1.0
POU2F1,C,PPFIA2,1.0
POU2F1,C,PTPRH,1.0
POU2F1,C,RABGAP1L,1.0
POU2F1,C,RICTOR,1.0
POU2F1,C,RORA,1.0
POU2F1,C,RPS6KC1,1.0
POU2F1,C,SCAPER,1.0
POU2F1,C,SIPA1L1,1.0
POU2F1,C,SLC25A36,1.0
POU2F1,C,TNRC6C,1.0
POU2F1,C,TOP1,1.0
CTCF,C,MRPL39,1.0
POU2F1,C,TRIO,1.0
CTCF,C,MRPL38,1.0
POU2F1,C,UGGT2,1.0
POU2F2,C,COTL1,1.0
POU2F2,C,CIITA,1.0
POU2F2,C,CHD9,1.0
POU2F2,C,CDK14,1.0
POU2F2,C,CD226,1.0
POU2F2,C,CACNB4,1.0
POU2F1,C,NAA25,1.0
POU2F2,C,BBX,1.0
POU2F2,C,ARHGAP25,1.0
POU2F2,C,APP,1.0
POU2F2,C,ANKS1B,1.0
POU2F2,C,ANKRD44,1.0
POU2F2,C,ANK1,1.0
POU2F2,C,ABR,1.0
POU2F2,C,ARHGEF3,1.0
POU2F1,C,LYN,1.0
POU2F1,C,HNF1B,1.0
CTCF,C,MSL3,1.0
PKNOX1,C,TCF4,1.0
PKNOX1,C,TBPL1,1.0
PKNOX1,C,SPTB,1.0
PKNOX1,C,SPRED2,1.0
PKNOX1,C,SLC25A25,1.0
PKNOX1,C,SIL1,1.0
PKNOX1,C,TECR,1.0
PKNOX1,C,SEPTIN9,1.0
PKNOX1,C,RNF220,1.0
PKNOX1,C,PRKCB,1.0
PKNOX1,C,MICAL3,1.0
PKNOX1,C,MCF2L2,1.0
PKNOX1,C,MCC,1.0
PKNOX1,C,MARCHF8,1.0
PKNOX1,C,RPS6KC1,1.0
POU2F2,C,DLGAP4,1.0
PKNOX1,C,THADA,1.0
PKNOX1,C,TUSC3,1.0
POU2F1,C,GAPVD1,1.0
POU2F1,C,FCHO1,1.0
POU2F1,C,ENPP2,1.0
POU2F1,C,DNAH5,1.0
POU2F1,C,DCDC1,1.0
POU2F1,C,CTNND2,1.0
PKNOX1,C,TNS1,1.0
POU2F1,C,CDH12,1.0
POU2F1,C,ARFGEF2,1.0
POU2F1,C,ALB,1.0
POU2F1,C,AKR1C3,1.0
POU2F1,C,ABI3BP,1.0
PKNOX1,C,WSCD2,1.0
PKNOX1,C,WNT3,1.0
POU2F1,C,ATG2B,1.0
POU2F2,C,DOCK10,1.0
POU2F2,C,DOCK2,1.0
POU2F2,C,DOCK9,1.0
POU2F2,C,SMAD3,1.0
POU2F2,C,SEMA4D,1.0
POU2F2,C,SCAPER,1.0
POU2F2,C,SBNO2,1.0
POU2F2,C,RYR1,1.0
RUNX3,C,POU2F2,1.0
POU2F2,C,SORBS2,1.0
POU2F2,C,RUNX3,1.0
POU2F2,C,RHOH,1.0
POU2F2,C,RHBDF2,1.0
POU2F2,C,REL,1.0
POU2F2,C,RABGAP1L,1.0
POU2F2,C,PTPRJ,1.0
POU2F2,C,PRKCB,1.0
RUNX1,C,POU2F2,1.0
POU2F2,C,PREX1,1.0
CTCF,C,MLLT1,1.0
POU2F2,C,TBXAS1,1.0
POU4F2,C,CTNND2,1.0
POU4F2,C,CNTN5,1.0
POU4F2,C,CHN2,1.0
POU4F2,C,BBX,1.0
POU4F2,C,ARHGAP15,1.0
POU3F2,C,KCNN3,1.0
CTCF,C,MLF2,1.0
POU2F2,C,ZNF532,1.0
POU2F2,C,VWA3B,1.0
POU2F2,C,TRAF3,1.0
POU2F2,C,TNFRSF13B,1.0
POU2F2,C,TNFAIP8,1.0
POU2F2,C,TMC6,1.0
POU2F2,C,TCF4,1.0
POU2F2,C,ZCCHC2,1.0
PRDM1,C,ANO10,1.0
CTCF,C,MPLKIP,1.0
POU2F2,C,PIK3R6,1.0
POU2F2,C,INPP5D,1.0
POU2F2,C,INPP4A,1.0
POU2F2,C,IL21R,1.0
POU2F2,C,HIVEP3,1.0
POU2F2,C,H2BC5,1.0
POU2F2,C,GSE1,1.0
POU2F2,C,IPCEF1,1.0
POU2F2,C,GRIP1,1.0
POU2F2,C,GPCPD1,1.0
POU2F2,C,EHMT1,1.0
POU2F2,C,EGR2,1.0
POU2F2,C,EGLN3,1.0
POU2F2,C,DST,1.0
POU2F2,C,DPYSL2,1.0
POU2F2,C,GPR15,1.0
POU2F2,C,PLEK,1.0
POU2F2,C,IRAG2,1.0
POU2F2,C,KDM2B,1.0
POU2F2,C,PIK3R5,1.0
POU2F2,C,PDZD2,1.0
POU2F2,C,P2RY8,1.0
POU2F2,C,OSBPL3,1.0
POU2F2,C,NLRC5,1.0
POU2F2,C,NEDD9,1.0
POU2F2,C,KCNN3,1.0
POU2F2,C,NEDD4L,1.0
POU2F2,C,MAP3K8,1.0
CTCF,C,MRO,1.0
POU2F2,C,LCP1,1.0
POU2F2,C,LAT2,1.0
POU2F2,C,KIAA1217,1.0
POU2F2,C,KDM4B,1.0
POU2F2,C,MYH9,1.0
RARA,C,GNAI2,1.0
PRDM1,C,AOAH,1.0
PRDM1,C,ARAP2,1.0
PRDM14,C,RING1,1.0
CTCF,C,FGFBP2,1.0
CTCF,C,FGF8,1.0
CTCF,C,FEM1A,1.0
PRDM14,C,RTL4,1.0
PRDM14,C,RTN4,1.0
CTCF,C,FBXO34,1.0
PRDM14,C,S100A6,1.0
PRDM14,C,SCAP,1.0
PRDM14,C,SDC2,1.0
CTCF,C,FAM98C,1.0
CTCF,C,FAM83D,1.0
CTCF,C,FAM3C,1.0
PRDM14,C,SIRPA,1.0
CTCF,C,FAM178B,1.0
PRDM14,C,SLC39A8,1.0
PRDM14,C,SLC40A1,1.0
PRDM14,C,TMEM273,1.0
PRDM14,C,TMEM131L,1.0
CTCF,C,ERMN,1.0
CTCF,C,ESCO1,1.0
CTCF,C,ESR2,1.0
PRDM14,C,TCEAL9,1.0
CTCF,C,FLT3LG,1.0
PRDM14,C,TBC1D9,1.0
CTCF,C,FAF2,1.0
PRDM14,C,SPATS2,1.0
CTCF,C,FAM13A,1.0
CTCF,C,FHIP2A,1.0
CTCF,C,FAM167A,1.0
PRDM14,C,SLC6A12,1.0
CTCF,C,EXD3,1.0
PRDM14,C,RBFOX3,1.0
PRDM14,C,RAP1GAP,1.0
CTCF,C,FNDC5,1.0
CTCF,C,GGACT,1.0
CTCF,C,GLI1,1.0
PRDM14,C,NRXN3,1.0
CTCF,C,GLRA2,1.0
PRDM14,C,NPR1,1.0
PRDM14,C,NOSTRIN,1.0
CTCF,C,GFI1B,1.0
PRDM14,C,NLK,1.0
CTCF,C,GNAI2,1.0
CTCF,C,GNAS,1.0
CTCF,C,GNAZ,1.0
PRDM14,C,NDRG2,1.0
PRDM14,C,NAV3,1.0
PRDM14,C,NASP,1.0
CTCF,C,GMIP,1.0
PRDM14,C,TMEM62,1.0
CTCF,C,GCLM,1.0
PRDM14,C,P2RX4,1.0
PRDM14,C,PRPF6,1.0
CTCF,C,FRMD6,1.0
PRDM14,C,PPFIA2,1.0
PRDM14,C,PLXNA3,1.0
CTCF,C,FUCA1,1.0
CTCF,C,FXYD7,1.0
PRDM14,C,OXCT1,1.0
PRDM14,C,PKM,1.0
CTCF,C,GAD1,1.0
PRDM14,C,PEMT,1.0
PRDM14,C,PDCD5,1.0
PRDM14,C,PCDH9,1.0
PRDM14,C,PANK2,1.0
CTCF,C,GAS8,1.0
PRDM14,C,PHOX2A,1.0
CTCF,C,GNPTAB,1.0
CTCF,C,EPN2,1.0
PRDM14,C,TOM1L1,1.0
PROX1,C,PCYT1A,1.0
PROX1,C,PLCB4,1.0
PROX1,C,PLEKHA7,1.0
PROX1,C,SAP30BP,1.0
PROX1,C,SEMA3A,1.0
PROX1,C,SEPTIN9,1.0
PROX1,C,SOX13,1.0
PROX1,C,SPRED2,1.0
PROX1,C,TNS3,1.0
PROX1,C,ZNF608,1.0
RARA,C,ANGPTL4,1.0
RARA,C,ANKRD11,1.0
RARA,C,APOA1,1.0
RARA,C,BANP,1.0
RARA,C,BCL3,1.0
RARA,C,BCOR,1.0
RARA,C,CDR2,1.0
RARA,C,GATAD2A,1.0
RARA,C,GAS7,1.0
RARA,C,FERMT3,1.0
RARA,C,ETS2,1.0
RARA,C,ERF,1.0
RARA,C,ELMO1,1.0
PROX1,C,OSBPL10,1.0
RARA,C,ECE1,1.0
RARA,C,DBN1,1.0
RARA,C,CRTC3,1.0
RARA,C,COTL1,1.0
RARA,C,CLK3,1.0
RARA,C,CIC,1.0
RARA,C,CHSY1,1.0
RARA,C,DNMT1,1.0
PROX1,C,NRP2,1.0
PROX1,C,NEDD4L,1.0
PROX1,C,MAPKAPK3,1.0
PRDM14,C,ZBTB14,1.0
PRDM14,C,YPEL2,1.0
PRDM14,C,YAP1,1.0
CTCF,C,EHD2,1.0
PRDM14,C,WNT8A,1.0
CTCF,C,EIF3C,1.0
CTCF,C,EEF2K,1.0
CTCF,C,EIF4E3,1.0
PRDM14,C,UHRF2,1.0
PRDM14,C,UBXN10,1.0
PRDM14,C,TTPA,1.0
CTCF,C,ELN,1.0
CTCF,C,ELOVL2,1.0
PRDM14,C,TRIM33,1.0
CTCF,C,ELF3,1.0
CTCF,C,EPB41L4B,1.0
PRDM14,C,ZC3H6,1.0
PRDM14,C,ZEB1,1.0
PROX1,C,IGF1R,1.0
PROX1,C,GRIN2B,1.0
PROX1,C,FZD10,1.0
PROX1,C,DNM2,1.0
PROX1,C,ATP1A1,1.0
PROX1,C,ARHGEF2,1.0
CTCF,C,EEA1,1.0
PROX1,C,ARHGAP42,1.0
PROX1,C,ADD3,1.0
PROX1,C,ABCB1,1.0
PRDM14,C,ZSCAN9,1.0
PRDM14,C,ZNF433,1.0
CTCF,C,ECT2,1.0
PRDM14,C,ZFP90,1.0
PROX1,C,AFAP1L2,1.0
PRDM14,C,NAALADL2,1.0
PRDM14,C,MYO9B,1.0
PRDM14,C,MSX1,1.0
CTCF,C,MC3R,1.0
PRDM14,C,ADIRF,1.0
CTCF,C,MAST1,1.0
CTCF,C,MAPK8IP3,1.0
CTCF,C,MAGIX,1.0
PRDM14,C,ALOX12,1.0
CTCF,C,MAGEA8,1.0
PRDM14,C,ANP32B,1.0
PRDM14,C,ANXA3,1.0
PRDM14,C,ARHGAP44,1.0
CTCF,C,MAFA,1.0
CTCF,C,LZTS2,1.0
CTCF,C,LYRM9,1.0
PRDM14,C,BMAL1,1.0
CTCF,C,LTBP1,1.0
PRDM14,C,ATF7,1.0
CTCF,C,LSM11,1.0
CTCF,C,LCP2,1.0
CTCF,C,LGI1,1.0
CTCF,C,LGI4,1.0
PRDM14,C,CD300LG,1.0
PRDM14,C,CALCB,1.0
PRDM14,C,CACNG7,1.0
PRDM14,C,ACTL6B,1.0
CTCF,C,LIMS2,1.0
PRDM14,C,BCAT2,1.0
CTCF,C,LRP5L,1.0
PRDM14,C,BBS5,1.0
PRDM14,C,BAZ2A,1.0
PRDM14,C,ATXN7L1,1.0
PRDM14,C,ATP6V0A1,1.0
PRDM14,C,C12orf42,1.0
PRDM14,C,ABCA12,1.0
PRDM1,C,ZSCAN31,1.0
PRDM1,C,ZHX1,1.0
PRDM1,C,KCNK1,1.0
PRDM1,C,IL24,1.0
PRDM1,C,IL18,1.0
PRDM1,C,IFIT2,1.0
PRDM1,C,FXR2,1.0
PRDM1,C,FSTL5,1.0
PRDM1,C,LGR4,1.0
PRDM1,C,EVI5L,1.0
PRDM1,C,DMD,1.0
PRDM1,C,DLG2,1.0
PRDM1,C,CRYBG1,1.0
PRDM1,C,CRISPLD1,1.0
PRDM1,C,CREB1,1.0
PRDM1,C,ARHGAP26,1.0
PRDM1,C,ERG,1.0
CTCF,C,LCAT,1.0
PRDM1,C,LMO7,1.0
PRDM1,C,MECOM,1.0
PRDM1,C,ZFP36L1,1.0
PRDM1,C,TNIK,1.0
PRDM1,C,TNFSF8,1.0
PRDM1,C,TEAD1,1.0
PRDM1,C,SLC37A1,1.0
PRDM1,C,S100A16,1.0
PRDM1,C,MBNL3,1.0
PRDM1,C,PRKCH,1.0
PRDM1,C,PAQR5,1.0
PRDM1,C,OLR1,1.0
PRDM1,C,NR3C1,1.0
PRDM1,C,NFIX,1.0
PRDM1,C,MYO1E,1.0
PRDM1,C,MID1,1.0
PRDM1,C,PLXNA2,1.0
PRDM14,C,CDK13,1.0
PRDM14,C,CDX4,1.0
PRDM14,C,CES1,1.0
PRDM14,C,KLHL35,1.0
PRDM14,C,KLHL26,1.0
CTCF,C,HCN1,1.0
PRDM14,C,KCNQ3,1.0
CTCF,C,HIF3A,1.0
CTCF,C,HINT3,1.0
PRDM14,C,LAMB1,1.0
PRDM14,C,JDP2,1.0
CTCF,C,HSD3B7,1.0
PRDM14,C,HOXB3,1.0
PRDM14,C,HNF1B,1.0
PRDM14,C,HIVEP1,1.0
PRDM14,C,HGF,1.0
PRDM14,C,HCRTR1,1.0
CTCF,C,HLA-DMA,1.0
PRDM14,C,GUCY1A1,1.0
CTCF,C,HBQ1,1.0
PRDM14,C,LLGL2,1.0
PRDM14,C,MS4A5,1.0
PRDM14,C,MPP7,1.0
PRDM14,C,MOBP,1.0
CTCF,C,GRAMD1C,1.0
PRDM14,C,METTL7A,1.0
PRDM14,C,MED12L,1.0
CTCF,C,GSTT2B,1.0
CTCF,C,GRK2,1.0
PRDM14,C,MAMLD1,1.0
PRDM14,C,MALL,1.0
PRDM14,C,MAGI2,1.0
PRDM14,C,LTBP4,1.0
PRDM14,C,LRRC7,1.0
PRDM14,C,LRBA,1.0
PRDM14,C,MARCHF6,1.0
PRDM1,C,APOL2,1.0
CTCF,C,INKA2,1.0
PRDM14,C,GPR157,1.0
CTCF,C,KCNT1,1.0
PRDM14,C,DDR1,1.0
PRDM14,C,DCAF5,1.0
PRDM14,C,DAB1,1.0
CTCF,C,KHK,1.0
PRDM14,C,CUZD1,1.0
PRDM14,C,DLEC1,1.0
PRDM14,C,CRYBB1,1.0
CTCF,C,KLHDC8B,1.0
PRDM14,C,COLGALT1,1.0
CTCF,C,KLHDC9,1.0
PRDM14,C,COL16A1,1.0
PRDM14,C,CLIP4,1.0
PRDM14,C,CLIC5,1.0
CTCF,C,KIF1B,1.0
PRDM14,C,GPR50,1.0
PRDM14,C,DNAH5,1.0
CTCF,C,KATNBL1,1.0
PRDM14,C,GLIS3,1.0
CTCF,C,IRX6,1.0
PRDM14,C,GJB6,1.0
PRDM14,C,GATAD2B,1.0
CTCF,C,ITGA10,1.0
CTCF,C,ITGA9,1.0
PRDM14,C,DNAJC6,1.0
PRDM14,C,FXR2,1.0
PRDM14,C,FREM2,1.0
CTCF,C,ITPK1,1.0
PRDM14,C,FOXN4,1.0
PRDM14,C,FOXA1,1.0
PRDM14,C,FAM24B,1.0
PRDM14,C,EYS,1.0
PRDM14,C,FTO,1.0
CTCF,C,ALKBH2,1.0
CTCF,C,ALG13,1.0
RUNX1,C,RAPGEF4,1.0
CREB1,C,ZC3H4,1.0
CREB1,C,ZBTB38,1.0
CREB1,C,VASP,1.0
CREB1,C,UTRN,1.0
CREB1,C,UBE2H,1.0
CREB1,C,UBC,1.0
SOX2,C,CHAT,1.0
CREB1,C,TRAK1,1.0
CREB1,C,THADA,1.0
CREB1,C,TEAD1,1.0
CREB1,C,SPAG9,1.0
CREB1,C,SND1,1.0
CREB1,C,SLC25A25,1.0
CREB1,C,RREB1,1.0
SOX2,C,COL15A1,1.0
SOX2,C,COL22A1,1.0
CREB1,C,PTPRS,1.0
SOX2,C,DEPDC5,1.0
CREB1,C,CTNNA1,1.0
SOX2,C,DCX,1.0
CREB1,C,FAAP20,1.0
SOX2,C,DCDC1,1.0
CREB1,C,FAT1,1.0
CREB3,C,ANO10,1.0
CREB1,C,KIAA1217,1.0
SOX2,C,CTAGE1,1.0
CREB1,C,MYH10,1.0
CREB1,C,NCOA2,1.0
SOX2,C,CRYL1,1.0
CREB1,C,NEK7,1.0
CREB1,C,PDE7A,1.0
CREB1,C,MSI2,1.0
CREB3,C,BHLHE40,1.0
SOX2,C,CCDC88A,1.0
SOX2,C,CCDC57,1.0
CREB3,C,NEBL,1.0
CREB3,C,PCBP1,1.0
CREB3,C,PCNA,1.0
SOX2,C,APLNR,1.0
CREB3,C,PTTG1IP,1.0
CREB3,C,RUNX1,1.0
CREB3,C,MTHFR,1.0
CREB3,C,SRGN,1.0
CREB3,C,ST3GAL2,1.0
CREB3,C,STAT3,1.0
SOX2,C,ALG6,1.0
SOX2,C,ALDH1A2,1.0
CREB3,C,STON2,1.0
CREB3,C,SUB1,1.0
SOX2,C,ANK3,1.0
CREB1,C,CREB3L2,1.0
SOX2,C,ARHGEF10L,1.0
CREB3,C,LAMTOR5,1.0
CREB3,C,CAP1,1.0
CREB3,C,CHCHD6,1.0
CREB3,C,DNAJB12,1.0
CREB3,C,DTNBP1,1.0
SOX2,C,CACHD1,1.0
SOX2,C,C9orf131,1.0
CREB3,C,MAD2L1BP,1.0
SOX2,C,C2CD2,1.0
SOX2,C,BNC2,1.0
CREB3,C,ESYT2,1.0
CREB3,C,FAAP20,1.0
CREB3,C,GALNT2,1.0
SOX2,C,BANF2,1.0
SOX2,C,ATL1,1.0
SOX2,C,C1orf87,1.0
CREB3,C,UTP11,1.0
CREB1,C,CMIP,1.0
CREB1,C,CHD9,1.0
CLOCK,C,INPP5A,1.0
CLOCK,C,GLI3,1.0
CLOCK,C,GET4,1.0
CLOCK,C,GAS7,1.0
CLOCK,C,FAM91A1,1.0
CLOCK,C,DNAAF5,1.0
SOX2,C,FMNL3,1.0
SOX2,C,FNDC3A,1.0
CLOCK,C,DLGAP1,1.0
CLOCK,C,DENND3,1.0
CLOCK,C,CREB5,1.0
CLOCK,C,CORO2B,1.0
SOX2,C,FSIP1,1.0
